number,score,loss,transmission,cooling_factor,eps6d_in,eps6d_out,n_in,n_out,ok,wall_seconds,p_BLS,p_Grad,p_Grad0,p_delf,p_pitchFactor,p_dtRF,p_wedgeScale
81,4.71996332555709,-4.71996332555709,0.43462897526501765,258.0687101375849,54915.633406487665,212.79462115810298,283,123,1,66.67118382453918,22.377623749040964,27.51753240485023,21.921166075260984,0.0774345125423583,1.0624013183281167,0.10728433989997438,2.869038059337007
82,5.152591354601986,-5.152591354601986,0.32517482517482516,531.6490930970449,88276.86004140489,166.04346962610396,286,93,1,57.363171100616455,23.57295402934264,24.667156403349097,27.49166300845949,0.09993707698817408,1.0247861968241736,-0.018198829476380518,2.7269993303808713
83,4.3630920353854075,-4.3630920353854075,0.41754385964912283,188.00296284931176,49023.83762907182,260.7609842211127,285,119,1,67.19826579093933,23.698517546718435,24.869985619429393,28.168507785707046,0.06350560818438064,0.977984332472241,-0.018198829476380518,1.5696450561866266
84,4.4915078576463525,-4.4915078576463525,0.44405594405594406,201.00154246957447,56760.05509106732,282.3861667611783,286,127,1,68.2170569896698,21.892176541224625,25.91620508380761,23.4809696356129,0.09653354669490435,0.9233286120198533,0.015935575505991673,2.709934533326556
85,4.562519652674612,-4.562519652674612,0.34146341463414637,280.6292462439673,40360.28619532777,143.82066992490235,287,98,1,62.32049369812012,22.377623749040964,20.363966896201557,27.602152567882378,0.0746064558383193,0.43138119413941095,-0.12736920437737342,2.709934533326556
86,3.7297804944343698,-3.7297804944343698,0.13074204946996468,318.7188860873868,119349.19473054292,374.4653986328867,283,37,1,40.40919017791748,23.863690904085097,18.93169299103459,28.168507785707046,0.08117081286795066,0.8288567922298984,0.2254975000643683,2.56388761702571
87,4.369737617351991,-4.369737617351991,0.2682926829268293,294.5398804049767,92535.16542217597,314.1685441541737,287,77,1,52.647934436798096,24.438409643893564,23.132134376008732,28.168507785707046,0.07943503665524214,0.977984332472241,-0.018198829476380518,2.709934533326556
88,3.9744813497207,-3.9744813497207,0.5017543859649123,106.07282640136995,23413.92955882828,220.73447416430758,285,143,1,71.69118142127991,23.57295402934264,26.612377536906997,27.298759215697775,0.017847488414982925,0.8288567922298984,0.2254975000643683,2.56388761702571
89,4.101829513339287,-4.101829513339287,0.2605633802816901,232.00029849835516,65113.67839390952,280.6620457618556,284,74,1,55.06704902648926,21.892176541224625,18.93169299103459,28.168507785707046,0.09653354669490435,0.49719532355604906,0.020746747922210207,1.9264213065487101
90,4.410326138298733,-4.410326138298733,0.42160278745644597,195.198659855608,54375.08877968766,278.5628181049496,287,121,1,67.10215663909912,23.39590803763015,27.962055498743453,24.461593049561735,0.0812648524199143,0.46080746255473815,-0.05576758165325521,2.0105600947221456
91,4.0270318302318024,-4.0270318302318024,0.5209790209790209,107.67068276762843,19965.84350577004,185.4343540187231,286,149,1,75.09266328811646,22.736095460670366,24.667156403349097,23.014761217773284,0.03656673219507591,0.5563426984251516,-0.018198829476380518,2.110254743438134
92,4.42874299912693,-4.42874299912693,0.3832752613240418,218.7096058236251,33998.360631040785,155.4497823861391,287,110,1,63.07554340362549,23.698517546718435,21.684304778055484,27.014560072420245,0.045617974031352565,0.8117303016834947,-0.05576758165325521,2.709934533326556
93,3.848172719339129,-3.848172719339129,0.3076923076923077,152.44863439659704,116119.64284024753,761.6968384128703,286,88,1,53.54808568954468,23.236276027844447,27.51753240485023,21.921166075260984,0.09653354669490435,0.5365191372715366,0.22989423332952102,1.3716149219905778
94,4.030097132807826,-4.030097132807826,0.43006993006993005,130.83076113615388,68369.50564909758,522.5797439024781,286,123,1,67.87624263763428,24.130908430007057,27.51753240485023,27.014560072420245,0.0774345125423583,0.6472593264025083,-0.12736920437737342,1.4014318715128897
95,3.9719712417478035,-3.9719712417478035,0.6126760563380281,86.65114071428125,26391.679975198054,304.57394741311646,284,174,1,81.36275053024292,21.618589148838264,27.51753240485023,26.51954489543951,0.06203748564804605,1.011077382357267,-0.05576758165325521,1.8937659875609028
